package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_16,1,STR-04_Guaira-Borja,estrutura,04_Guaira,Borja,Departamentos/04_Guaira/Borja,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,2,STR-05_Caaguazu-Coronel_Oviedo,estrutura,05_Caaguazu,Coronel_Oviedo,Departamentos/05_Caaguazu/Coronel_Oviedo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,3,STR-06_Caazapa-3_de_Mayo,estrutura,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,4,STR-07_Itapua-Encarnacion,estrutura,07_Itapua,Encarnacion,Departamentos/07_Itapua/Encarnacion,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,5,STR-08_Misiones-Ayolas,estrutura,08_Misiones,Ayolas,Departamentos/08_Misiones/Ayolas,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,6,STR-09_Paraguari-Quiindy,estrutura,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,7,STR-10_Alto_Parana-Nacunday,estrutura,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,8,STR-11_Central-Mariano_Roque_Alonso,estrutura,11_Central,Mariano_Roque_Alonso,Departamentos/11_Central/Mariano_Roque_Alonso,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,9,STR-12_Neembucu-San_Juan_del_Neembucu,estrutura,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_16,10,STR-14_Canindeyu-Puerto_Adela,estrutura,14_Canindeyu,Puerto_Adela,Departamentos/14_Canindeyu/Puerto_Adela,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
