package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_15,1,STR-03_Cordillera-Valenzuela,estrutura,03_Cordillera,Valenzuela,Departamentos/03_Cordillera/Valenzuela,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,2,STR-05_Caaguazu-Carayao,estrutura,05_Caaguazu,Carayao,Departamentos/05_Caaguazu/Carayao,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,3,STR-05_Caaguazu-Yhu,estrutura,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,4,STR-07_Itapua-Edelira,estrutura,07_Itapua,Edelira,Departamentos/07_Itapua/Edelira,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,5,STR-07_Itapua-Yatytay,estrutura,07_Itapua,Yatytay,Departamentos/07_Itapua/Yatytay,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,6,STR-09_Paraguari-Pirayu,estrutura,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,7,STR-10_Alto_Parana-Minga_Pora,estrutura,10_Alto_Parana,Minga_Pora,Departamentos/10_Alto_Parana/Minga_Pora,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,8,STR-11_Central-Luque,estrutura,11_Central,Luque,Departamentos/11_Central/Luque,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,9,STR-12_Neembucu-Pilar,estrutura,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,10,STR-14_Canindeyu-Nueva_Esperanza,estrutura,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,11,STR-16_Boqueron-Loma_Plata,estrutura,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_15,12,RES-01_Concepcion-Yby_Yau,pesquisa,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,STR-01_Concepcion-Yby_Yau,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_15,13,RES-02_San_Pedro-Villa_del_Rosario,pesquisa,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,STR-02_San_Pedro-Villa_del_Rosario,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_15,14,RES-03_Cordillera-Tobati,pesquisa,03_Cordillera,Tobati,Departamentos/03_Cordillera/Tobati,STR-03_Cordillera-Tobati,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_15,15,RES-05_Caaguazu-Caaguazu,pesquisa,05_Caaguazu,Caaguazu,Departamentos/05_Caaguazu/Caaguazu,STR-05_Caaguazu-Caaguazu,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
