package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_07,1,STR-03_Cordillera-Loma_Grande,estrutura,03_Cordillera,Loma_Grande,Departamentos/03_Cordillera/Loma_Grande,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,2,STR-04_Guaira-Natalicio_Talavera,estrutura,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,3,STR-05_Caaguazu-Repatriacion,estrutura,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,4,STR-07_Itapua-Alto_Vera,estrutura,07_Itapua,Alto_Vera,Departamentos/07_Itapua/Alto_Vera,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,5,STR-07_Itapua-Obligado,estrutura,07_Itapua,Obligado,Departamentos/07_Itapua/Obligado,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,6,STR-09_Paraguari-Caapucu,estrutura,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,7,STR-10_Alto_Parana-Hernandarias,estrutura,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,8,STR-11_Central-Capiata,estrutura,11_Central,Capiata,Departamentos/11_Central/Capiata,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,9,STR-12_Neembucu-Desmochados,estrutura,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,10,STR-14_Canindeyu-Corpus_Christi,estrutura,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,11,STR-15_Presidente_Hayes-Nanawa,estrutura,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_07,12,RES-01_Concepcion-Itacua,pesquisa,01_Concepcion,Itacua,Departamentos/01_Concepcion/Itacua,STR-01_Concepcion-Itacua,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_07,13,RES-02_San_Pedro-Nueva_Germania,pesquisa,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,STR-02_San_Pedro-Nueva_Germania,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_07,14,RES-03_Cordillera-Loma_Grande,pesquisa,03_Cordillera,Loma_Grande,Departamentos/03_Cordillera/Loma_Grande,STR-03_Cordillera-Loma_Grande,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_07,15,RES-04_Guaira-Mbocayaty_del_Guaira,pesquisa,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,STR-04_Guaira-Mbocayaty_del_Guaira,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
