package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_20,1,STR-04_Guaira-Felix_Perez_Cardozo,estrutura,04_Guaira,Felix_Perez_Cardozo,Departamentos/04_Guaira/Felix_Perez_Cardozo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,2,STR-05_Caaguazu-Jose_Domingo_Ocampos,estrutura,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,3,STR-06_Caazapa-Doctor_Moises_Bertoni,estrutura,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,4,STR-07_Itapua-Itapua_Poty,estrutura,07_Itapua,Itapua_Poty,Departamentos/07_Itapua/Itapua_Poty,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,5,STR-08_Misiones-San_Patricio,estrutura,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,6,STR-09_Paraguari-Tebicuary_mi,estrutura,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,7,STR-10_Alto_Parana-San_Cristobal,estrutura,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,8,STR-11_Central-San_Lorenzo,estrutura,11_Central,San_Lorenzo,Departamentos/11_Central/San_Lorenzo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,9,STR-12_Neembucu-Villalbin,estrutura,12_Neembucu,Villalbin,Departamentos/12_Neembucu/Villalbin,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,10,STR-14_Canindeyu-Yby_Pyta,estrutura,14_Canindeyu,Yby_Pyta,Departamentos/14_Canindeyu/Yby_Pyta,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,11,STR-17_Alto_Paraguay-Puerto_Casado,estrutura,17_Alto_Paraguay,Puerto_Casado,Departamentos/17_Alto_Paraguay/Puerto_Casado,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_20,12,RES-02_San_Pedro-General_Elizardo_Aquino,pesquisa,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,STR-02_San_Pedro-General_Elizardo_Aquino,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,13,RES-03_Cordillera-Caacupe,pesquisa,03_Cordillera,Caacupe,Departamentos/03_Cordillera/Caacupe,STR-03_Cordillera-Caacupe,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,14,RES-04_Guaira-Doctor_Botrell,pesquisa,04_Guaira,Doctor_Botrell,Departamentos/04_Guaira/Doctor_Botrell,STR-04_Guaira-Doctor_Botrell,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,15,RES-05_Caaguazu-Doctor_Juan_Manuel_Frutos,pesquisa,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,STR-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,16,RES-06_Caazapa-Caazapa,pesquisa,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,STR-06_Caazapa-Caazapa,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,17,RES-07_Itapua-General_Delgado,pesquisa,07_Itapua,General_Delgado,Departamentos/07_Itapua/General_Delgado,STR-07_Itapua-General_Delgado,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,18,RES-08_Misiones-San_Juan_Bautista,pesquisa,08_Misiones,San_Juan_Bautista,Departamentos/08_Misiones/San_Juan_Bautista,STR-08_Misiones-San_Juan_Bautista,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,19,RES-09_Paraguari-San_Roque_Gonzalez,pesquisa,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,STR-09_Paraguari-San_Roque_Gonzalez,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,20,RES-10_Alto_Parana-Presidente_Franco,pesquisa,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,STR-10_Alto_Parana-Presidente_Franco,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,21,RES-11_Central-Nueva_Italia,pesquisa,11_Central,Nueva_Italia,Departamentos/11_Central/Nueva_Italia,STR-11_Central-Nueva_Italia,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_20,22,RES-12_Neembucu-Villa_Franca,pesquisa,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,STR-12_Neembucu-Villa_Franca,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
