package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_11,1,STR-03_Cordillera-Primero_de_Marzo,estrutura,03_Cordillera,Primero_de_Marzo,Departamentos/03_Cordillera/Primero_de_Marzo,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,2,STR-04_Guaira-Tebicuary,estrutura,04_Guaira,Tebicuary,Departamentos/04_Guaira/Tebicuary,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,3,STR-05_Caaguazu-Simon_Bolivar,estrutura,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,4,STR-07_Itapua-Capitan_Miranda,estrutura,07_Itapua,Capitan_Miranda,Departamentos/07_Itapua/Capitan_Miranda,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,5,STR-07_Itapua-San_Pedro_del_Parana,estrutura,07_Itapua,San_Pedro_del_Parana,Departamentos/07_Itapua/San_Pedro_del_Parana,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,6,STR-09_Paraguari-General_Bernardino_Caballero,estrutura,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,7,STR-10_Alto_Parana-Juan_Leon_Mallorquin,estrutura,10_Alto_Parana,Juan_Leon_Mallorquin,Departamentos/10_Alto_Parana/Juan_Leon_Mallorquin,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,8,STR-11_Central-Itaugua,estrutura,11_Central,Itaugua,Departamentos/11_Central/Itaugua,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,9,STR-12_Neembucu-Isla_Umbu,estrutura,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,10,STR-14_Canindeyu-Katuete,estrutura,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,11,STR-15_Presidente_Hayes-Teniente_Irala_Fernandez,estrutura,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_11,12,RES-01_Concepcion-San_Alfredo,pesquisa,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,STR-01_Concepcion-San_Alfredo,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_11,13,RES-02_San_Pedro-San_Vicente_Pancholo,pesquisa,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,STR-02_San_Pedro-San_Vicente_Pancholo,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
