package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_01,1,STR-03_Cordillera-Caraguatay,estrutura,03_Cordillera,Caraguatay,Departamentos/03_Cordillera/Caraguatay,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,2,STR-04_Guaira-General_Eugenio_A_Garay,estrutura,04_Guaira,General_Eugenio_A_Garay,Departamentos/04_Guaira/General_Eugenio_A_Garay,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,3,STR-05_Caaguazu-La_Pastora,estrutura,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,4,STR-06_Caazapa-Fulgencio_Yegros,estrutura,06_Caazapa,Fulgencio_Yegros,Departamentos/06_Caazapa/Fulgencio_Yegros,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,5,STR-07_Itapua-Jesus,estrutura,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,6,STR-08_Misiones-Santa_Maria,estrutura,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,7,STR-09_Paraguari-Yaguarun,estrutura,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,8,STR-10_Alto_Parana-Santa_Fe_del_Parana,estrutura,10_Alto_Parana,Santa_Fe_del_Parana,Departamentos/10_Alto_Parana/Santa_Fe_del_Parana,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,9,STR-11_Central-Villa_Elisa,estrutura,11_Central,Villa_Elisa,Departamentos/11_Central/Villa_Elisa,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,10,STR-13_Amambay-Bella_Vista,estrutura,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,11,STR-14_Canindeyu-Ybyrarovana,estrutura,14_Canindeyu,Ybyrarovana,Departamentos/14_Canindeyu/Ybyrarovana,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_01,12,RES-00_Distrito_Capital-Asuncion,pesquisa,00_Distrito_Capital,Asuncion,Departamentos/00_Distrito_Capital/Asuncion,STR-00_Distrito_Capital-Asuncion,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_01,13,RES-02_San_Pedro-General_Resquin,pesquisa,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,STR-02_San_Pedro-General_Resquin,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_01,14,RES-03_Cordillera-Caraguatay,pesquisa,03_Cordillera,Caraguatay,Departamentos/03_Cordillera/Caraguatay,STR-03_Cordillera-Caraguatay,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_01,15,RES-04_Guaira-Felix_Perez_Cardozo,pesquisa,04_Guaira,Felix_Perez_Cardozo,Departamentos/04_Guaira/Felix_Perez_Cardozo,STR-04_Guaira-Felix_Perez_Cardozo,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_01,16,RES-05_Caaguazu-Jose_Domingo_Ocampos,pesquisa,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,STR-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
