package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_17,1,STR-04_Guaira-Capitan_Mauricio_Jose_Troche,estrutura,04_Guaira,Capitan_Mauricio_Jose_Troche,Departamentos/04_Guaira/Capitan_Mauricio_Jose_Troche,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,2,STR-05_Caaguazu-Doctor_Cecilio_Baez,estrutura,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,3,STR-06_Caazapa-Abai,estrutura,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,4,STR-07_Itapua-Fram,estrutura,07_Itapua,Fram,Departamentos/07_Itapua/Fram,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,5,STR-08_Misiones-San_Ignacio,estrutura,08_Misiones,San_Ignacio,Departamentos/08_Misiones/San_Ignacio,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,6,STR-09_Paraguari-Quyquyho,estrutura,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,7,STR-10_Alto_Parana-Naranjal,estrutura,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,8,STR-11_Central-Nemby,estrutura,11_Central,Nemby,Departamentos/11_Central/Nemby,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,9,STR-12_Neembucu-Tacuaras,estrutura,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,10,STR-14_Canindeyu-Salto_del_Guaira,estrutura,14_Canindeyu,Salto_del_Guaira,Departamentos/14_Canindeyu/Salto_del_Guaira,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,11,STR-17_Alto_Paraguay-Bahia_Negra,estrutura,17_Alto_Paraguay,Bahia_Negra,Departamentos/17_Alto_Paraguay/Bahia_Negra,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_17,12,RES-02_San_Pedro-Antequera,pesquisa,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,STR-02_San_Pedro-Antequera,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_17,13,RES-02_San_Pedro-Yrybucua,pesquisa,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,STR-02_San_Pedro-Yrybucua,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_17,14,RES-04_Guaira-Borja,pesquisa,04_Guaira,Borja,Departamentos/04_Guaira/Borja,STR-04_Guaira-Borja,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_17,15,RES-05_Caaguazu-Coronel_Oviedo,pesquisa,05_Caaguazu,Coronel_Oviedo,Departamentos/05_Caaguazu/Coronel_Oviedo,STR-05_Caaguazu-Coronel_Oviedo,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
PKG_17,16,RES-06_Caazapa-3_de_Mayo,pesquisa,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,STR-06_Caazapa-3_de_Mayo,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
