package_id,seq_in_package,task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
PKG_05,1,STR-03_Cordillera-Itacurubi_de_la_Cordillera,estrutura,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,2,STR-04_Guaira-Jose_Fassardi,estrutura,04_Guaira,Jose_Fassardi,Departamentos/04_Guaira/Jose_Fassardi,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,3,STR-05_Caaguazu-RI_Tres_Corrales,estrutura,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,4,STR-06_Caazapa-Tavarai,estrutura,06_Caazapa,Tavarai,Departamentos/06_Caazapa/Tavarai,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,5,STR-07_Itapua-Natalio,estrutura,07_Itapua,Natalio,Departamentos/07_Itapua/Natalio,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,6,STR-08_Misiones-Yabebyry,estrutura,08_Misiones,Yabebyry,Departamentos/08_Misiones/Yabebyry,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,7,STR-10_Alto_Parana-Doctor_Raul_Pena,estrutura,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,8,STR-10_Alto_Parana-Yguazu,estrutura,10_Alto_Parana,Yguazu,Departamentos/10_Alto_Parana/Yguazu,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,9,STR-12_Neembucu-Alberdi,estrutura,12_Neembucu,Alberdi,Departamentos/12_Neembucu/Alberdi,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,10,STR-13_Amambay-Pedro_Juan_Caballero,estrutura,13_Amambay,Pedro_Juan_Caballero,Departamentos/13_Amambay/Pedro_Juan_Caballero,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,11,STR-15_Presidente_Hayes-General_Bruguez,estrutura,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,,done,P1,Criar pasta do distrito e arquivos DADOS.md e MEDIA.md com cabecalho padrao
PKG_05,12,RES-01_Concepcion-Concepcion,pesquisa,01_Concepcion,Concepcion,Departamentos/01_Concepcion/Concepcion,STR-01_Concepcion-Concepcion,done,P1,Coletar fontes oficiais com data e URL para geografia populacao riscos recursos seguranca e leis
