package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_07,1,E2-QA-04_Guaira-Mbocayaty_del_Guaira,E2,qa_modelo,distrito,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,E2-SENS-04_Guaira-Mbocayaty_del_Guaira,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_07,2,E3-MIDIA-04_Guaira-Mbocayaty_del_Guaira,E3,midia_tecnica_local,distrito,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,E2-QA-04_Guaira-Mbocayaty_del_Guaira,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_07,3,E3-QA-04_Guaira-Mbocayaty_del_Guaira,E3,qa_midia,distrito,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,E3-MIDIA-04_Guaira-Mbocayaty_del_Guaira,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_07,4,E4-TEXTO-04_Guaira-Mbocayaty_del_Guaira,E4,redacao_profunda_distrital,distrito,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,E3-QA-04_Guaira-Mbocayaty_del_Guaira,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_07,5,E4-QA-04_Guaira-Mbocayaty_del_Guaira,E4,qa_editorial_distrital,distrito,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,E4-TEXTO-04_Guaira-Mbocayaty_del_Guaira,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_07,6,E1-CIT-04_Guaira-Natalicio_Talavera,E1,citacao_linha_a_linha,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_07,7,E1-INDIC-04_Guaira-Natalicio_Talavera,E1,indicadores_oficiais_granulares,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,E1-CIT-04_Guaira-Natalicio_Talavera,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_07,8,E1-QA-04_Guaira-Natalicio_Talavera,E1,qa_evidencia,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,E1-INDIC-04_Guaira-Natalicio_Talavera,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_07,9,E2-MODEL-04_Guaira-Natalicio_Talavera,E2,calibracao_notas_AE,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,E1-QA-04_Guaira-Natalicio_Talavera,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_07,10,E2-GSS-04_Guaira-Natalicio_Talavera,E2,gss_reproduzivel,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,E2-MODEL-04_Guaira-Natalicio_Talavera,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
