package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_16,1,E2-GSS-10_Alto_Parana-Doctor_Raul_Pena,E2,gss_reproduzivel,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,E2-MODEL-10_Alto_Parana-Doctor_Raul_Pena,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_16,2,E2-SENS-10_Alto_Parana-Doctor_Raul_Pena,E2,sensibilidade_3_cenarios,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,E2-GSS-10_Alto_Parana-Doctor_Raul_Pena,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_16,3,E2-QA-10_Alto_Parana-Doctor_Raul_Pena,E2,qa_modelo,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,E2-SENS-10_Alto_Parana-Doctor_Raul_Pena,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_16,4,E3-MIDIA-10_Alto_Parana-Doctor_Raul_Pena,E3,midia_tecnica_local,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,E2-QA-10_Alto_Parana-Doctor_Raul_Pena,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_16,5,E3-QA-10_Alto_Parana-Doctor_Raul_Pena,E3,qa_midia,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,E3-MIDIA-10_Alto_Parana-Doctor_Raul_Pena,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_16,6,E4-TEXTO-10_Alto_Parana-Doctor_Raul_Pena,E4,redacao_profunda_distrital,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,E3-QA-10_Alto_Parana-Doctor_Raul_Pena,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_16,7,E4-QA-10_Alto_Parana-Doctor_Raul_Pena,E4,qa_editorial_distrital,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,E4-TEXTO-10_Alto_Parana-Doctor_Raul_Pena,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_16,8,E1-CIT-10_Alto_Parana-Domingo_Martinez_de_Irala,E1,citacao_linha_a_linha,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_16,9,E1-INDIC-10_Alto_Parana-Domingo_Martinez_de_Irala,E1,indicadores_oficiais_granulares,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E1-CIT-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_16,10,E1-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,E1,qa_evidencia,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E1-INDIC-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_16,11,E2-MODEL-10_Alto_Parana-Domingo_Martinez_de_Irala,E2,calibracao_notas_AE,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E1-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_16,12,E2-GSS-10_Alto_Parana-Domingo_Martinez_de_Irala,E2,gss_reproduzivel,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E2-MODEL-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_16,13,E2-SENS-10_Alto_Parana-Domingo_Martinez_de_Irala,E2,sensibilidade_3_cenarios,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E2-GSS-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_16,14,E2-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,E2,qa_modelo,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E2-SENS-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_16,15,E3-MIDIA-10_Alto_Parana-Domingo_Martinez_de_Irala,E3,midia_tecnica_local,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E2-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_16,16,E3-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,E3,qa_midia,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E3-MIDIA-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_16,17,E4-TEXTO-10_Alto_Parana-Domingo_Martinez_de_Irala,E4,redacao_profunda_distrital,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E3-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_16,18,E4-QA-10_Alto_Parana-Domingo_Martinez_de_Irala,E4,qa_editorial_distrital,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,E4-TEXTO-10_Alto_Parana-Domingo_Martinez_de_Irala,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_16,19,E1-CIT-10_Alto_Parana-Hernandarias,E1,citacao_linha_a_linha,distrito,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_16,20,E1-INDIC-10_Alto_Parana-Hernandarias,E1,indicadores_oficiais_granulares,distrito,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,E1-CIT-10_Alto_Parana-Hernandarias,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_16,21,E1-QA-10_Alto_Parana-Hernandarias,E1,qa_evidencia,distrito,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,E1-INDIC-10_Alto_Parana-Hernandarias,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
