package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_17,1,E2-SENS-10_Alto_Parana-Nacunday,E2,sensibilidade_3_cenarios,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,E2-GSS-10_Alto_Parana-Nacunday,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_17,2,E2-QA-10_Alto_Parana-Nacunday,E2,qa_modelo,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,E2-SENS-10_Alto_Parana-Nacunday,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_17,3,E3-MIDIA-10_Alto_Parana-Nacunday,E3,midia_tecnica_local,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,E2-QA-10_Alto_Parana-Nacunday,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_17,4,E3-QA-10_Alto_Parana-Nacunday,E3,qa_midia,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,E3-MIDIA-10_Alto_Parana-Nacunday,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_17,5,E4-TEXTO-10_Alto_Parana-Nacunday,E4,redacao_profunda_distrital,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,E3-QA-10_Alto_Parana-Nacunday,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_17,6,E4-QA-10_Alto_Parana-Nacunday,E4,qa_editorial_distrital,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,E4-TEXTO-10_Alto_Parana-Nacunday,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_17,7,E1-CIT-10_Alto_Parana-Naranjal,E1,citacao_linha_a_linha,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_17,8,E1-INDIC-10_Alto_Parana-Naranjal,E1,indicadores_oficiais_granulares,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E1-CIT-10_Alto_Parana-Naranjal,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_17,9,E1-QA-10_Alto_Parana-Naranjal,E1,qa_evidencia,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E1-INDIC-10_Alto_Parana-Naranjal,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_17,10,E2-MODEL-10_Alto_Parana-Naranjal,E2,calibracao_notas_AE,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E1-QA-10_Alto_Parana-Naranjal,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_17,11,E2-GSS-10_Alto_Parana-Naranjal,E2,gss_reproduzivel,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E2-MODEL-10_Alto_Parana-Naranjal,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_17,12,E2-SENS-10_Alto_Parana-Naranjal,E2,sensibilidade_3_cenarios,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E2-GSS-10_Alto_Parana-Naranjal,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_17,13,E2-QA-10_Alto_Parana-Naranjal,E2,qa_modelo,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E2-SENS-10_Alto_Parana-Naranjal,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_17,14,E3-MIDIA-10_Alto_Parana-Naranjal,E3,midia_tecnica_local,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E2-QA-10_Alto_Parana-Naranjal,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_17,15,E3-QA-10_Alto_Parana-Naranjal,E3,qa_midia,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E3-MIDIA-10_Alto_Parana-Naranjal,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_17,16,E4-TEXTO-10_Alto_Parana-Naranjal,E4,redacao_profunda_distrital,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E3-QA-10_Alto_Parana-Naranjal,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_17,17,E4-QA-10_Alto_Parana-Naranjal,E4,qa_editorial_distrital,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,E4-TEXTO-10_Alto_Parana-Naranjal,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_17,18,E1-CIT-10_Alto_Parana-Presidente_Franco,E1,citacao_linha_a_linha,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_17,19,E1-INDIC-10_Alto_Parana-Presidente_Franco,E1,indicadores_oficiais_granulares,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E1-CIT-10_Alto_Parana-Presidente_Franco,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_17,20,E1-QA-10_Alto_Parana-Presidente_Franco,E1,qa_evidencia,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E1-INDIC-10_Alto_Parana-Presidente_Franco,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_17,21,E2-MODEL-10_Alto_Parana-Presidente_Franco,E2,calibracao_notas_AE,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E1-QA-10_Alto_Parana-Presidente_Franco,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_17,22,E2-GSS-10_Alto_Parana-Presidente_Franco,E2,gss_reproduzivel,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E2-MODEL-10_Alto_Parana-Presidente_Franco,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_17,23,E2-SENS-10_Alto_Parana-Presidente_Franco,E2,sensibilidade_3_cenarios,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E2-GSS-10_Alto_Parana-Presidente_Franco,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_17,24,E2-QA-10_Alto_Parana-Presidente_Franco,E2,qa_modelo,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E2-SENS-10_Alto_Parana-Presidente_Franco,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_17,25,E3-MIDIA-10_Alto_Parana-Presidente_Franco,E3,midia_tecnica_local,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E2-QA-10_Alto_Parana-Presidente_Franco,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_17,26,E3-QA-10_Alto_Parana-Presidente_Franco,E3,qa_midia,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E3-MIDIA-10_Alto_Parana-Presidente_Franco,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_17,27,E4-TEXTO-10_Alto_Parana-Presidente_Franco,E4,redacao_profunda_distrital,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E3-QA-10_Alto_Parana-Presidente_Franco,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_17,28,E4-QA-10_Alto_Parana-Presidente_Franco,E4,qa_editorial_distrital,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,E4-TEXTO-10_Alto_Parana-Presidente_Franco,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_17,29,E1-CIT-10_Alto_Parana-San_Alberto,E1,citacao_linha_a_linha,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_17,30,E1-INDIC-10_Alto_Parana-San_Alberto,E1,indicadores_oficiais_granulares,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E1-CIT-10_Alto_Parana-San_Alberto,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_17,31,E1-QA-10_Alto_Parana-San_Alberto,E1,qa_evidencia,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E1-INDIC-10_Alto_Parana-San_Alberto,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_17,32,E2-MODEL-10_Alto_Parana-San_Alberto,E2,calibracao_notas_AE,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E1-QA-10_Alto_Parana-San_Alberto,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_17,33,E2-GSS-10_Alto_Parana-San_Alberto,E2,gss_reproduzivel,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E2-MODEL-10_Alto_Parana-San_Alberto,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_17,34,E2-SENS-10_Alto_Parana-San_Alberto,E2,sensibilidade_3_cenarios,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E2-GSS-10_Alto_Parana-San_Alberto,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_17,35,E2-QA-10_Alto_Parana-San_Alberto,E2,qa_modelo,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E2-SENS-10_Alto_Parana-San_Alberto,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_17,36,E3-MIDIA-10_Alto_Parana-San_Alberto,E3,midia_tecnica_local,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E2-QA-10_Alto_Parana-San_Alberto,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_17,37,E3-QA-10_Alto_Parana-San_Alberto,E3,qa_midia,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E3-MIDIA-10_Alto_Parana-San_Alberto,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_17,38,E4-TEXTO-10_Alto_Parana-San_Alberto,E4,redacao_profunda_distrital,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E3-QA-10_Alto_Parana-San_Alberto,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_17,39,E4-QA-10_Alto_Parana-San_Alberto,E4,qa_editorial_distrital,distrito,10_Alto_Parana,San_Alberto,Departamentos/10_Alto_Parana/San_Alberto,E4-TEXTO-10_Alto_Parana-San_Alberto,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_17,40,E1-CIT-10_Alto_Parana-San_Cristobal,E1,citacao_linha_a_linha,distrito,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_17,41,E1-INDIC-10_Alto_Parana-San_Cristobal,E1,indicadores_oficiais_granulares,distrito,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,E1-CIT-10_Alto_Parana-San_Cristobal,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_17,42,E1-QA-10_Alto_Parana-San_Cristobal,E1,qa_evidencia,distrito,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,E1-INDIC-10_Alto_Parana-San_Cristobal,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_17,43,E2-MODEL-10_Alto_Parana-San_Cristobal,E2,calibracao_notas_AE,distrito,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,E1-QA-10_Alto_Parana-San_Cristobal,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_17,44,E2-GSS-10_Alto_Parana-San_Cristobal,E2,gss_reproduzivel,distrito,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,E2-MODEL-10_Alto_Parana-San_Cristobal,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
