package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_24,1,E1-INDIC-16_Boqueron-Filadelfia,E1,indicadores_oficiais_granulares,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E1-CIT-16_Boqueron-Filadelfia,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_24,2,E1-QA-16_Boqueron-Filadelfia,E1,qa_evidencia,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E1-INDIC-16_Boqueron-Filadelfia,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_24,3,E2-MODEL-16_Boqueron-Filadelfia,E2,calibracao_notas_AE,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E1-QA-16_Boqueron-Filadelfia,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_24,4,E2-GSS-16_Boqueron-Filadelfia,E2,gss_reproduzivel,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E2-MODEL-16_Boqueron-Filadelfia,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_24,5,E2-SENS-16_Boqueron-Filadelfia,E2,sensibilidade_3_cenarios,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E2-GSS-16_Boqueron-Filadelfia,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_24,6,E2-QA-16_Boqueron-Filadelfia,E2,qa_modelo,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E2-SENS-16_Boqueron-Filadelfia,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_24,7,E3-MIDIA-16_Boqueron-Filadelfia,E3,midia_tecnica_local,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E2-QA-16_Boqueron-Filadelfia,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_24,8,E3-QA-16_Boqueron-Filadelfia,E3,qa_midia,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E3-MIDIA-16_Boqueron-Filadelfia,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_24,9,E4-TEXTO-16_Boqueron-Filadelfia,E4,redacao_profunda_distrital,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E3-QA-16_Boqueron-Filadelfia,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_24,10,E4-QA-16_Boqueron-Filadelfia,E4,qa_editorial_distrital,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,E4-TEXTO-16_Boqueron-Filadelfia,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_24,11,E1-CIT-16_Boqueron-Loma_Plata,E1,citacao_linha_a_linha,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_24,12,E1-INDIC-16_Boqueron-Loma_Plata,E1,indicadores_oficiais_granulares,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E1-CIT-16_Boqueron-Loma_Plata,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_24,13,E1-QA-16_Boqueron-Loma_Plata,E1,qa_evidencia,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E1-INDIC-16_Boqueron-Loma_Plata,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_24,14,E2-MODEL-16_Boqueron-Loma_Plata,E2,calibracao_notas_AE,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E1-QA-16_Boqueron-Loma_Plata,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_24,15,E2-GSS-16_Boqueron-Loma_Plata,E2,gss_reproduzivel,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E2-MODEL-16_Boqueron-Loma_Plata,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_24,16,E2-SENS-16_Boqueron-Loma_Plata,E2,sensibilidade_3_cenarios,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E2-GSS-16_Boqueron-Loma_Plata,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_24,17,E2-QA-16_Boqueron-Loma_Plata,E2,qa_modelo,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E2-SENS-16_Boqueron-Loma_Plata,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_24,18,E3-MIDIA-16_Boqueron-Loma_Plata,E3,midia_tecnica_local,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E2-QA-16_Boqueron-Loma_Plata,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_24,19,E3-QA-16_Boqueron-Loma_Plata,E3,qa_midia,distrito,16_Boqueron,Loma_Plata,Departamentos/16_Boqueron/Loma_Plata,E3-MIDIA-16_Boqueron-Loma_Plata,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
