package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_08,1,E3-MIDIA-05_Caaguazu-Doctor_Cecilio_Baez,E3,midia_tecnica_local,distrito,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,E2-QA-05_Caaguazu-Doctor_Cecilio_Baez,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_08,2,E3-QA-05_Caaguazu-Doctor_Cecilio_Baez,E3,qa_midia,distrito,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,E3-MIDIA-05_Caaguazu-Doctor_Cecilio_Baez,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_08,3,E4-TEXTO-05_Caaguazu-Doctor_Cecilio_Baez,E4,redacao_profunda_distrital,distrito,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,E3-QA-05_Caaguazu-Doctor_Cecilio_Baez,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_08,4,E4-QA-05_Caaguazu-Doctor_Cecilio_Baez,E4,qa_editorial_distrital,distrito,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,E4-TEXTO-05_Caaguazu-Doctor_Cecilio_Baez,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_08,5,E1-CIT-05_Caaguazu-Doctor_Eulogio_Estigarribia,E1,citacao_linha_a_linha,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_08,6,E1-INDIC-05_Caaguazu-Doctor_Eulogio_Estigarribia,E1,indicadores_oficiais_granulares,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,E1-CIT-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_08,7,E1-QA-05_Caaguazu-Doctor_Eulogio_Estigarribia,E1,qa_evidencia,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,E1-INDIC-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_08,8,E2-MODEL-05_Caaguazu-Doctor_Eulogio_Estigarribia,E2,calibracao_notas_AE,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,E1-QA-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_08,9,E2-GSS-05_Caaguazu-Doctor_Eulogio_Estigarribia,E2,gss_reproduzivel,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,E2-MODEL-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_08,10,E2-SENS-05_Caaguazu-Doctor_Eulogio_Estigarribia,E2,sensibilidade_3_cenarios,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,E2-GSS-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
