package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_05,1,E2-GSS-03_Cordillera-Itacurubi_de_la_Cordillera,E2,gss_reproduzivel,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,E2-MODEL-03_Cordillera-Itacurubi_de_la_Cordillera,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_05,2,E2-SENS-03_Cordillera-Itacurubi_de_la_Cordillera,E2,sensibilidade_3_cenarios,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,E2-GSS-03_Cordillera-Itacurubi_de_la_Cordillera,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_05,3,E2-QA-03_Cordillera-Itacurubi_de_la_Cordillera,E2,qa_modelo,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,E2-SENS-03_Cordillera-Itacurubi_de_la_Cordillera,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_05,4,E3-MIDIA-03_Cordillera-Itacurubi_de_la_Cordillera,E3,midia_tecnica_local,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,E2-QA-03_Cordillera-Itacurubi_de_la_Cordillera,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_05,5,E3-QA-03_Cordillera-Itacurubi_de_la_Cordillera,E3,qa_midia,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,E3-MIDIA-03_Cordillera-Itacurubi_de_la_Cordillera,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_05,6,E4-TEXTO-03_Cordillera-Itacurubi_de_la_Cordillera,E4,redacao_profunda_distrital,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,E3-QA-03_Cordillera-Itacurubi_de_la_Cordillera,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_05,7,E4-QA-03_Cordillera-Itacurubi_de_la_Cordillera,E4,qa_editorial_distrital,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,E4-TEXTO-03_Cordillera-Itacurubi_de_la_Cordillera,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_05,8,E1-CIT-03_Cordillera-Juan_de_Mena,E1,citacao_linha_a_linha,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_05,9,E1-INDIC-03_Cordillera-Juan_de_Mena,E1,indicadores_oficiais_granulares,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E1-CIT-03_Cordillera-Juan_de_Mena,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_05,10,E1-QA-03_Cordillera-Juan_de_Mena,E1,qa_evidencia,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E1-INDIC-03_Cordillera-Juan_de_Mena,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_05,11,E2-MODEL-03_Cordillera-Juan_de_Mena,E2,calibracao_notas_AE,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E1-QA-03_Cordillera-Juan_de_Mena,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_05,12,E2-GSS-03_Cordillera-Juan_de_Mena,E2,gss_reproduzivel,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E2-MODEL-03_Cordillera-Juan_de_Mena,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_05,13,E2-SENS-03_Cordillera-Juan_de_Mena,E2,sensibilidade_3_cenarios,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E2-GSS-03_Cordillera-Juan_de_Mena,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_05,14,E2-QA-03_Cordillera-Juan_de_Mena,E2,qa_modelo,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E2-SENS-03_Cordillera-Juan_de_Mena,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_05,15,E3-MIDIA-03_Cordillera-Juan_de_Mena,E3,midia_tecnica_local,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E2-QA-03_Cordillera-Juan_de_Mena,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_05,16,E3-QA-03_Cordillera-Juan_de_Mena,E3,qa_midia,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E3-MIDIA-03_Cordillera-Juan_de_Mena,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_05,17,E4-TEXTO-03_Cordillera-Juan_de_Mena,E4,redacao_profunda_distrital,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E3-QA-03_Cordillera-Juan_de_Mena,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_05,18,E4-QA-03_Cordillera-Juan_de_Mena,E4,qa_editorial_distrital,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,E4-TEXTO-03_Cordillera-Juan_de_Mena,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_05,19,E1-CIT-03_Cordillera-Loma_Grande,E1,citacao_linha_a_linha,distrito,03_Cordillera,Loma_Grande,Departamentos/03_Cordillera/Loma_Grande,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_05,20,E1-INDIC-03_Cordillera-Loma_Grande,E1,indicadores_oficiais_granulares,distrito,03_Cordillera,Loma_Grande,Departamentos/03_Cordillera/Loma_Grande,E1-CIT-03_Cordillera-Loma_Grande,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_05,21,E1-QA-03_Cordillera-Loma_Grande,E1,qa_evidencia,distrito,03_Cordillera,Loma_Grande,Departamentos/03_Cordillera/Loma_Grande,E1-INDIC-03_Cordillera-Loma_Grande,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
