package_id,seq_in_package,task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
EQ_PKG_12,1,E1-CIT-07_Itapua-Jesus,E1,citacao_linha_a_linha,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_12,2,E1-INDIC-07_Itapua-Jesus,E1,indicadores_oficiais_granulares,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E1-CIT-07_Itapua-Jesus,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_12,3,E1-QA-07_Itapua-Jesus,E1,qa_evidencia,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E1-INDIC-07_Itapua-Jesus,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_12,4,E2-MODEL-07_Itapua-Jesus,E2,calibracao_notas_AE,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E1-QA-07_Itapua-Jesus,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_12,5,E2-GSS-07_Itapua-Jesus,E2,gss_reproduzivel,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E2-MODEL-07_Itapua-Jesus,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_12,6,E2-SENS-07_Itapua-Jesus,E2,sensibilidade_3_cenarios,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E2-GSS-07_Itapua-Jesus,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_12,7,E2-QA-07_Itapua-Jesus,E2,qa_modelo,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E2-SENS-07_Itapua-Jesus,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_12,8,E3-MIDIA-07_Itapua-Jesus,E3,midia_tecnica_local,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E2-QA-07_Itapua-Jesus,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_12,9,E3-QA-07_Itapua-Jesus,E3,qa_midia,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E3-MIDIA-07_Itapua-Jesus,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_12,10,E4-TEXTO-07_Itapua-Jesus,E4,redacao_profunda_distrital,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E3-QA-07_Itapua-Jesus,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_12,11,E4-QA-07_Itapua-Jesus,E4,qa_editorial_distrital,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,E4-TEXTO-07_Itapua-Jesus,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_12,12,E1-CIT-07_Itapua-Jose_Leandro_Oviedo,E1,citacao_linha_a_linha,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_12,13,E1-INDIC-07_Itapua-Jose_Leandro_Oviedo,E1,indicadores_oficiais_granulares,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E1-CIT-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_12,14,E1-QA-07_Itapua-Jose_Leandro_Oviedo,E1,qa_evidencia,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E1-INDIC-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_12,15,E2-MODEL-07_Itapua-Jose_Leandro_Oviedo,E2,calibracao_notas_AE,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E1-QA-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_12,16,E2-GSS-07_Itapua-Jose_Leandro_Oviedo,E2,gss_reproduzivel,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E2-MODEL-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
EQ_PKG_12,17,E2-SENS-07_Itapua-Jose_Leandro_Oviedo,E2,sensibilidade_3_cenarios,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E2-GSS-07_Itapua-Jose_Leandro_Oviedo,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
EQ_PKG_12,18,E2-QA-07_Itapua-Jose_Leandro_Oviedo,E2,qa_modelo,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E2-SENS-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
EQ_PKG_12,19,E3-MIDIA-07_Itapua-Jose_Leandro_Oviedo,E3,midia_tecnica_local,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E2-QA-07_Itapua-Jose_Leandro_Oviedo,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
EQ_PKG_12,20,E3-QA-07_Itapua-Jose_Leandro_Oviedo,E3,qa_midia,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E3-MIDIA-07_Itapua-Jose_Leandro_Oviedo,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
EQ_PKG_12,21,E4-TEXTO-07_Itapua-Jose_Leandro_Oviedo,E4,redacao_profunda_distrital,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E3-QA-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
EQ_PKG_12,22,E4-QA-07_Itapua-Jose_Leandro_Oviedo,E4,qa_editorial_distrital,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,E4-TEXTO-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
EQ_PKG_12,23,E1-CIT-07_Itapua-La_Paz,E1,citacao_linha_a_linha,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
EQ_PKG_12,24,E1-INDIC-07_Itapua-La_Paz,E1,indicadores_oficiais_granulares,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,E1-CIT-07_Itapua-La_Paz,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
EQ_PKG_12,25,E1-QA-07_Itapua-La_Paz,E1,qa_evidencia,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,E1-INDIC-07_Itapua-La_Paz,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
EQ_PKG_12,26,E2-MODEL-07_Itapua-La_Paz,E2,calibracao_notas_AE,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,E1-QA-07_Itapua-La_Paz,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
EQ_PKG_12,27,E2-GSS-07_Itapua-La_Paz,E2,gss_reproduzivel,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,E2-MODEL-07_Itapua-La_Paz,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
