package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_22,1,LIV-F1-DADOS-02_San_Pedro-Itacurubi,coleta_fontes_distrito,distrito,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,2,LIV-F1-DADOS-03_Cordillera-San_Jose_de_los_Arroyos,coleta_fontes_distrito,distrito,03_Cordillera,San_Jose_de_los_Arroyos,Departamentos/03_Cordillera/San_Jose_de_los_Arroyos,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,3,LIV-F1-DADOS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,coleta_fontes_distrito,distrito,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,4,LIV-F1-DADOS-07_Itapua-Carlos_Antonio_Lopez,coleta_fontes_distrito,distrito,07_Itapua,Carlos_Antonio_Lopez,Departamentos/07_Itapua/Carlos_Antonio_Lopez,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,5,LIV-F1-DADOS-08_Misiones-Santa_Maria,coleta_fontes_distrito,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,6,LIV-F1-DADOS-10_Alto_Parana-Juan_Leon_Mallorquin,coleta_fontes_distrito,distrito,10_Alto_Parana,Juan_Leon_Mallorquin,Departamentos/10_Alto_Parana/Juan_Leon_Mallorquin,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,7,LIV-F1-DADOS-11_Central-Villa_Elisa,coleta_fontes_distrito,distrito,11_Central,Villa_Elisa,Departamentos/11_Central/Villa_Elisa,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,8,LIV-F1-DADOS-14_Canindeyu-Katuete,coleta_fontes_distrito,distrito,14_Canindeyu,Katuete,Departamentos/14_Canindeyu/Katuete,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_22,9,LIV-F1-IND-00_Distrito_Capital-Asuncion,quantificar_indicadores_distrito,distrito,00_Distrito_Capital,Asuncion,Departamentos/00_Distrito_Capital/Asuncion,LIV-F1-DADOS-00_Distrito_Capital-Asuncion,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_22,10,LIV-F1-IND-02_San_Pedro-San_Vicente_Pancholo,quantificar_indicadores_distrito,distrito,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,LIV-F1-DADOS-02_San_Pedro-San_Vicente_Pancholo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_22,11,LIV-F1-IND-04_Guaira-Felix_Perez_Cardozo,quantificar_indicadores_distrito,distrito,04_Guaira,Felix_Perez_Cardozo,Departamentos/04_Guaira/Felix_Perez_Cardozo,LIV-F1-DADOS-04_Guaira-Felix_Perez_Cardozo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
