package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_20,1,LIV-F1-DADOS-02_San_Pedro-General_Resquin,coleta_fontes_distrito,distrito,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,2,LIV-F1-DADOS-03_Cordillera-Primero_de_Marzo,coleta_fontes_distrito,distrito,03_Cordillera,Primero_de_Marzo,Departamentos/03_Cordillera/Primero_de_Marzo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,3,LIV-F1-DADOS-05_Caaguazu-Jose_Domingo_Ocampos,coleta_fontes_distrito,distrito,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,4,LIV-F1-DADOS-07_Itapua-Capitan_Meza,coleta_fontes_distrito,distrito,07_Itapua,Capitan_Meza,Departamentos/07_Itapua/Capitan_Meza,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,5,LIV-F1-DADOS-08_Misiones-San_Miguel,coleta_fontes_distrito,distrito,08_Misiones,San_Miguel,Departamentos/08_Misiones/San_Miguel,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,6,LIV-F1-DADOS-10_Alto_Parana-Itakyry,coleta_fontes_distrito,distrito,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,7,LIV-F1-DADOS-11_Central-San_Antonio,coleta_fontes_distrito,distrito,11_Central,San_Antonio,Departamentos/11_Central/San_Antonio,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,8,LIV-F1-DADOS-14_Canindeyu-General_Caballero_Alvarez,coleta_fontes_distrito,distrito,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,9,LIV-F1-DADOS-17_Alto_Paraguay-Fuerte_Olimpo,coleta_fontes_distrito,distrito,17_Alto_Paraguay,Fuerte_Olimpo,Departamentos/17_Alto_Paraguay/Fuerte_Olimpo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_20,10,LIV-F1-IND-02_San_Pedro-San_Pablo,quantificar_indicadores_distrito,distrito,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,LIV-F1-DADOS-02_San_Pedro-San_Pablo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_20,11,LIV-F1-IND-04_Guaira-Coronel_Martinez,quantificar_indicadores_distrito,distrito,04_Guaira,Coronel_Martinez,Departamentos/04_Guaira/Coronel_Martinez,LIV-F1-DADOS-04_Guaira-Coronel_Martinez,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_20,12,LIV-F1-IND-05_Caaguazu-San_Joaquin,quantificar_indicadores_distrito,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,LIV-F1-DADOS-05_Caaguazu-San_Joaquin,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_20,13,LIV-F1-IND-07_Itapua-General_Artigas,quantificar_indicadores_distrito,distrito,07_Itapua,General_Artigas,Departamentos/07_Itapua/General_Artigas,LIV-F1-DADOS-07_Itapua-General_Artigas,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_20,14,LIV-F1-IND-09_Paraguari-Caapucu,quantificar_indicadores_distrito,distrito,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,LIV-F1-DADOS-09_Paraguari-Caapucu,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_20,15,LIV-F1-IND-10_Alto_Parana-Naranjal,quantificar_indicadores_distrito,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,LIV-F1-DADOS-10_Alto_Parana-Naranjal,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
