package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_21,1,LIV-F1-DADOS-02_San_Pedro-Guayaibi,coleta_fontes_distrito,distrito,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,2,LIV-F1-DADOS-03_Cordillera-San_Bernardino,coleta_fontes_distrito,distrito,03_Cordillera,San_Bernardino,Departamentos/03_Cordillera/San_Bernardino,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,3,LIV-F1-DADOS-05_Caaguazu-La_Pastora,coleta_fontes_distrito,distrito,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,4,LIV-F1-DADOS-07_Itapua-Capitan_Miranda,coleta_fontes_distrito,distrito,07_Itapua,Capitan_Miranda,Departamentos/07_Itapua/Capitan_Miranda,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,5,LIV-F1-DADOS-08_Misiones-San_Patricio,coleta_fontes_distrito,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,6,LIV-F1-DADOS-10_Alto_Parana-Juan_Emilio_OLeary,coleta_fontes_distrito,distrito,10_Alto_Parana,Juan_Emilio_OLeary,Departamentos/10_Alto_Parana/Juan_Emilio_OLeary,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,7,LIV-F1-DADOS-11_Central-San_Lorenzo,coleta_fontes_distrito,distrito,11_Central,San_Lorenzo,Departamentos/11_Central/San_Lorenzo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,8,LIV-F1-DADOS-14_Canindeyu-Itanara,coleta_fontes_distrito,distrito,14_Canindeyu,Itanara,Departamentos/14_Canindeyu/Itanara,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,9,LIV-F1-DADOS-17_Alto_Paraguay-Puerto_Casado,coleta_fontes_distrito,distrito,17_Alto_Paraguay,Puerto_Casado,Departamentos/17_Alto_Paraguay/Puerto_Casado,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_21,10,LIV-F1-IND-02_San_Pedro-San_Pedro_de_Ycuamandiyu,quantificar_indicadores_distrito,distrito,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,LIV-F1-DADOS-02_San_Pedro-San_Pedro_de_Ycuamandiyu,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,11,LIV-F1-IND-04_Guaira-Doctor_Botrell,quantificar_indicadores_distrito,distrito,04_Guaira,Doctor_Botrell,Departamentos/04_Guaira/Doctor_Botrell,LIV-F1-DADOS-04_Guaira-Doctor_Botrell,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,12,LIV-F1-IND-05_Caaguazu-San_Jose_de_los_Arroyos,quantificar_indicadores_distrito,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,LIV-F1-DADOS-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,13,LIV-F1-IND-07_Itapua-General_Delgado,quantificar_indicadores_distrito,distrito,07_Itapua,General_Delgado,Departamentos/07_Itapua/General_Delgado,LIV-F1-DADOS-07_Itapua-General_Delgado,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,14,LIV-F1-IND-09_Paraguari-Caballero,quantificar_indicadores_distrito,distrito,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,LIV-F1-DADOS-09_Paraguari-Caballero,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,15,LIV-F1-IND-10_Alto_Parana-Presidente_Franco,quantificar_indicadores_distrito,distrito,10_Alto_Parana,Presidente_Franco,Departamentos/10_Alto_Parana/Presidente_Franco,LIV-F1-DADOS-10_Alto_Parana-Presidente_Franco,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,16,LIV-F1-IND-12_Neembucu-General_Diaz,quantificar_indicadores_distrito,distrito,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,LIV-F1-DADOS-12_Neembucu-General_Diaz,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,17,LIV-F1-IND-14_Canindeyu-Villa_Ygatimi,quantificar_indicadores_distrito,distrito,14_Canindeyu,Villa_Ygatimi,Departamentos/14_Canindeyu/Villa_Ygatimi,LIV-F1-DADOS-14_Canindeyu-Villa_Ygatimi,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_21,18,LIV-F2-RISCO-01_Concepcion-Loreto,analise_riscos_distrito,distrito,01_Concepcion,Loreto,Departamentos/01_Concepcion/Loreto,LIV-F1-IND-01_Concepcion-Loreto,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,19,LIV-F2-RISCO-03_Cordillera-Altos,analise_riscos_distrito,distrito,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,LIV-F1-IND-03_Cordillera-Altos,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,20,LIV-F2-RISCO-04_Guaira-Natalicio_Talavera,analise_riscos_distrito,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,LIV-F1-IND-04_Guaira-Natalicio_Talavera,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,21,LIV-F2-RISCO-06_Caazapa-Abai,analise_riscos_distrito,distrito,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,LIV-F1-IND-06_Caazapa-Abai,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,22,LIV-F2-RISCO-07_Itapua-Nueva_Alborada,analise_riscos_distrito,distrito,07_Itapua,Nueva_Alborada,Departamentos/07_Itapua/Nueva_Alborada,LIV-F1-IND-07_Itapua-Nueva_Alborada,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,23,LIV-F2-RISCO-09_Paraguari-Quiindy,analise_riscos_distrito,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,LIV-F1-IND-09_Paraguari-Quiindy,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,24,LIV-F2-RISCO-11_Central-Aregua,analise_riscos_distrito,distrito,11_Central,Aregua,Departamentos/11_Central/Aregua,LIV-F1-IND-11_Central-Aregua,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,25,LIV-F2-RISCO-12_Neembucu-San_Juan_del_Neembucu,analise_riscos_distrito,distrito,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,LIV-F1-IND-12_Neembucu-San_Juan_del_Neembucu,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,26,LIV-F2-RISCO-15_Presidente_Hayes-Jose_Falcon,analise_riscos_distrito,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,LIV-F1-IND-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_21,27,LIV-F2-GSS-02_San_Pedro-25_de_Diciembre,calibrar_gss_distrito,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,LIV-F2-RISCO-02_San_Pedro-25_de_Diciembre,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,28,LIV-F2-GSS-03_Cordillera-Juan_de_Mena,calibrar_gss_distrito,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,LIV-F2-RISCO-03_Cordillera-Juan_de_Mena,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,29,LIV-F2-GSS-05_Caaguazu-Carayao,calibrar_gss_distrito,distrito,05_Caaguazu,Carayao,Departamentos/05_Caaguazu/Carayao,LIV-F2-RISCO-05_Caaguazu-Carayao,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,30,LIV-F2-GSS-06_Caazapa-Tavarai,calibrar_gss_distrito,distrito,06_Caazapa,Tavarai,Departamentos/06_Caazapa/Tavarai,LIV-F2-RISCO-06_Caazapa-Tavarai,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,31,LIV-F2-GSS-07_Itapua-Trinidad,calibrar_gss_distrito,distrito,07_Itapua,Trinidad,Departamentos/07_Itapua/Trinidad,LIV-F2-RISCO-07_Itapua-Trinidad,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,32,LIV-F2-GSS-10_Alto_Parana-Ciudad_del_Este,calibrar_gss_distrito,distrito,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,LIV-F2-RISCO-10_Alto_Parana-Ciudad_del_Este,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,33,LIV-F2-GSS-11_Central-Limpio,calibrar_gss_distrito,distrito,11_Central,Limpio,Departamentos/11_Central/Limpio,LIV-F2-RISCO-11_Central-Limpio,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,34,LIV-F2-GSS-13_Amambay-Karapai,calibrar_gss_distrito,distrito,13_Amambay,Karapai,Departamentos/13_Amambay/Karapai,LIV-F2-RISCO-13_Amambay-Karapai,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV_PKG_21,35,LIV-F2-GSS-16_Boqueron-Filadelfia,calibrar_gss_distrito,distrito,16_Boqueron,Filadelfia,Departamentos/16_Boqueron/Filadelfia,LIV-F2-RISCO-16_Boqueron-Filadelfia,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
