package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_26,1,LIV-F1-DADOS-02_San_Pedro-Nueva_Germania,coleta_fontes_distrito,distrito,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,2,LIV-F1-DADOS-04_Guaira-Borja,coleta_fontes_distrito,distrito,04_Guaira,Borja,Departamentos/04_Guaira/Borja,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,3,LIV-F1-DADOS-05_Caaguazu-Raul_Arsenio_Oviedo,coleta_fontes_distrito,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,4,LIV-F1-DADOS-07_Itapua-Encarnacion,coleta_fontes_distrito,distrito,07_Itapua,Encarnacion,Departamentos/07_Itapua/Encarnacion,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,5,LIV-F1-DADOS-08_Misiones-Yabebyry,coleta_fontes_distrito,distrito,08_Misiones,Yabebyry,Departamentos/08_Misiones/Yabebyry,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,6,LIV-F1-DADOS-10_Alto_Parana-Minga_Pora,coleta_fontes_distrito,distrito,10_Alto_Parana,Minga_Pora,Departamentos/10_Alto_Parana/Minga_Pora,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,7,LIV-F1-DADOS-12_Neembucu-Alberdi,coleta_fontes_distrito,distrito,12_Neembucu,Alberdi,Departamentos/12_Neembucu/Alberdi,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,8,LIV-F1-DADOS-14_Canindeyu-Nueva_Esperanza,coleta_fontes_distrito,distrito,14_Canindeyu,Nueva_Esperanza,Departamentos/14_Canindeyu/Nueva_Esperanza,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_26,9,LIV-F1-IND-01_Concepcion-Concepcion,quantificar_indicadores_distrito,distrito,01_Concepcion,Concepcion,Departamentos/01_Concepcion/Concepcion,LIV-F1-DADOS-01_Concepcion-Concepcion,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_26,10,LIV-F1-IND-02_San_Pedro-Villa_del_Rosario,quantificar_indicadores_distrito,distrito,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,LIV-F1-DADOS-02_San_Pedro-Villa_del_Rosario,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_26,11,LIV-F1-IND-04_Guaira-Iturbe,quantificar_indicadores_distrito,distrito,04_Guaira,Iturbe,Departamentos/04_Guaira/Iturbe,LIV-F1-DADOS-04_Guaira-Iturbe,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_26,12,LIV-F1-IND-05_Caaguazu-Vaqueria,quantificar_indicadores_distrito,distrito,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,LIV-F1-DADOS-05_Caaguazu-Vaqueria,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_26,13,LIV-F1-IND-07_Itapua-La_Paz,quantificar_indicadores_distrito,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,LIV-F1-DADOS-07_Itapua-La_Paz,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_26,14,LIV-F1-IND-09_Paraguari-Mbuyapey,quantificar_indicadores_distrito,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,LIV-F1-DADOS-09_Paraguari-Mbuyapey,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_26,15,LIV-F1-IND-10_Alto_Parana-Santa_Rosa_del_Monday,quantificar_indicadores_distrito,distrito,10_Alto_Parana,Santa_Rosa_del_Monday,Departamentos/10_Alto_Parana/Santa_Rosa_del_Monday,LIV-F1-DADOS-10_Alto_Parana-Santa_Rosa_del_Monday,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_26,16,LIV-F1-IND-12_Neembucu-Mayor_Martinez,quantificar_indicadores_distrito,distrito,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,LIV-F1-DADOS-12_Neembucu-Mayor_Martinez,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
