package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_19,1,LIV-F1-DADOS-02_San_Pedro-General_Elizardo_Aquino,coleta_fontes_distrito,distrito,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,2,LIV-F1-DADOS-03_Cordillera-Piribebuy,coleta_fontes_distrito,distrito,03_Cordillera,Piribebuy,Departamentos/03_Cordillera/Piribebuy,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,3,LIV-F1-DADOS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,coleta_fontes_distrito,distrito,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,4,LIV-F1-DADOS-07_Itapua-Cambreta,coleta_fontes_distrito,distrito,07_Itapua,Cambreta,Departamentos/07_Itapua/Cambreta,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,5,LIV-F1-DADOS-08_Misiones-San_Juan_Bautista,coleta_fontes_distrito,distrito,08_Misiones,San_Juan_Bautista,Departamentos/08_Misiones/San_Juan_Bautista,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,6,LIV-F1-DADOS-10_Alto_Parana-Iruna,coleta_fontes_distrito,distrito,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,7,LIV-F1-DADOS-11_Central-Nueva_Italia,coleta_fontes_distrito,distrito,11_Central,Nueva_Italia,Departamentos/11_Central/Nueva_Italia,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,8,LIV-F1-DADOS-14_Canindeyu-Curuguaty,coleta_fontes_distrito,distrito,14_Canindeyu,Curuguaty,Departamentos/14_Canindeyu/Curuguaty,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,9,LIV-F1-DADOS-17_Alto_Paraguay-Capitan_Carmelo_Peralta,coleta_fontes_distrito,distrito,17_Alto_Paraguay,Capitan_Carmelo_Peralta,Departamentos/17_Alto_Paraguay/Capitan_Carmelo_Peralta,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_19,10,LIV-F1-IND-02_San_Pedro-San_Estanislao,quantificar_indicadores_distrito,distrito,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,LIV-F1-DADOS-02_San_Pedro-San_Estanislao,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,11,LIV-F1-IND-04_Guaira-Capitan_Mauricio_Jose_Troche,quantificar_indicadores_distrito,distrito,04_Guaira,Capitan_Mauricio_Jose_Troche,Departamentos/04_Guaira/Capitan_Mauricio_Jose_Troche,LIV-F1-DADOS-04_Guaira-Capitan_Mauricio_Jose_Troche,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,12,LIV-F1-IND-05_Caaguazu-Repatriacion,quantificar_indicadores_distrito,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,LIV-F1-DADOS-05_Caaguazu-Repatriacion,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,13,LIV-F1-IND-07_Itapua-Fram,quantificar_indicadores_distrito,distrito,07_Itapua,Fram,Departamentos/07_Itapua/Fram,LIV-F1-DADOS-07_Itapua-Fram,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,14,LIV-F1-IND-09_Paraguari-Acahay,quantificar_indicadores_distrito,distrito,09_Paraguari,Acahay,Departamentos/09_Paraguari/Acahay,LIV-F1-DADOS-09_Paraguari-Acahay,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,15,LIV-F1-IND-10_Alto_Parana-Nacunday,quantificar_indicadores_distrito,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,LIV-F1-DADOS-10_Alto_Parana-Nacunday,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,16,LIV-F1-IND-12_Neembucu-Cerrito,quantificar_indicadores_distrito,distrito,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,LIV-F1-DADOS-12_Neembucu-Cerrito,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,17,LIV-F1-IND-14_Canindeyu-Puerto_Adela,quantificar_indicadores_distrito,distrito,14_Canindeyu,Puerto_Adela,Departamentos/14_Canindeyu/Puerto_Adela,LIV-F1-DADOS-14_Canindeyu-Puerto_Adela,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_19,18,LIV-F2-RISCO-01_Concepcion-Horqueta,analise_riscos_distrito,distrito,01_Concepcion,Horqueta,Departamentos/01_Concepcion/Horqueta,LIV-F1-IND-01_Concepcion-Horqueta,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_19,19,LIV-F2-RISCO-02_San_Pedro-Yataity_del_Norte,analise_riscos_distrito,distrito,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,LIV-F1-IND-02_San_Pedro-Yataity_del_Norte,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_19,20,LIV-F2-RISCO-04_Guaira-Jose_Fassardi,analise_riscos_distrito,distrito,04_Guaira,Jose_Fassardi,Departamentos/04_Guaira/Jose_Fassardi,LIV-F1-IND-04_Guaira-Jose_Fassardi,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_19,21,LIV-F2-RISCO-05_Caaguazu-Yhu,analise_riscos_distrito,distrito,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,LIV-F1-IND-05_Caaguazu-Yhu,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_19,22,LIV-F2-RISCO-07_Itapua-Mayor_Otano,analise_riscos_distrito,distrito,07_Itapua,Mayor_Otano,Departamentos/07_Itapua/Mayor_Otano,LIV-F1-IND-07_Itapua-Mayor_Otano,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
