package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_27,1,LIV-F1-DADOS-02_San_Pedro-San_Estanislao,coleta_fontes_distrito,distrito,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,2,LIV-F1-DADOS-04_Guaira-Capitan_Mauricio_Jose_Troche,coleta_fontes_distrito,distrito,04_Guaira,Capitan_Mauricio_Jose_Troche,Departamentos/04_Guaira/Capitan_Mauricio_Jose_Troche,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,3,LIV-F1-DADOS-05_Caaguazu-Repatriacion,coleta_fontes_distrito,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,4,LIV-F1-DADOS-07_Itapua-Fram,coleta_fontes_distrito,distrito,07_Itapua,Fram,Departamentos/07_Itapua/Fram,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,5,LIV-F1-DADOS-09_Paraguari-Acahay,coleta_fontes_distrito,distrito,09_Paraguari,Acahay,Departamentos/09_Paraguari/Acahay,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,6,LIV-F1-DADOS-10_Alto_Parana-Nacunday,coleta_fontes_distrito,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,7,LIV-F1-DADOS-12_Neembucu-Cerrito,coleta_fontes_distrito,distrito,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,8,LIV-F1-DADOS-14_Canindeyu-Puerto_Adela,coleta_fontes_distrito,distrito,14_Canindeyu,Puerto_Adela,Departamentos/14_Canindeyu/Puerto_Adela,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_27,9,LIV-F1-IND-01_Concepcion-Horqueta,quantificar_indicadores_distrito,distrito,01_Concepcion,Horqueta,Departamentos/01_Concepcion/Horqueta,LIV-F1-DADOS-01_Concepcion-Horqueta,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_27,10,LIV-F1-IND-02_San_Pedro-Yataity_del_Norte,quantificar_indicadores_distrito,distrito,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,LIV-F1-DADOS-02_San_Pedro-Yataity_del_Norte,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
