package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_01,1,LIV-F1-DADOS-01_Concepcion-Arroyito,coleta_fontes_distrito,distrito,01_Concepcion,Arroyito,Departamentos/01_Concepcion/Arroyito,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,2,LIV-F1-DADOS-02_San_Pedro-Santa_Rosa_del_Aguaray,coleta_fontes_distrito,distrito,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,3,LIV-F1-DADOS-04_Guaira-General_Eugenio_A_Garay,coleta_fontes_distrito,distrito,04_Guaira,General_Eugenio_A_Garay,Departamentos/04_Guaira/General_Eugenio_A_Garay,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,4,LIV-F1-DADOS-05_Caaguazu-Simon_Bolivar,coleta_fontes_distrito,distrito,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,5,LIV-F1-DADOS-07_Itapua-Itapua_Poty,coleta_fontes_distrito,distrito,07_Itapua,Itapua_Poty,Departamentos/07_Itapua/Itapua_Poty,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,6,LIV-F1-DADOS-09_Paraguari-Escobar,coleta_fontes_distrito,distrito,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,7,LIV-F1-DADOS-10_Alto_Parana-San_Cristobal,coleta_fontes_distrito,distrito,10_Alto_Parana,San_Cristobal,Departamentos/10_Alto_Parana/San_Cristobal,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,8,LIV-F1-DADOS-12_Neembucu-Humaita,coleta_fontes_distrito,distrito,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,9,LIV-F1-DADOS-14_Canindeyu-Yby_Pyta,coleta_fontes_distrito,distrito,14_Canindeyu,Yby_Pyta,Departamentos/14_Canindeyu/Yby_Pyta,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_01,10,LIV-F1-IND-01_Concepcion-Paso_Horqueta,quantificar_indicadores_distrito,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,LIV-F1-DADOS-01_Concepcion-Paso_Horqueta,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,11,LIV-F1-IND-03_Cordillera-Caacupe,quantificar_indicadores_distrito,distrito,03_Cordillera,Caacupe,Departamentos/03_Cordillera/Caacupe,LIV-F1-DADOS-03_Cordillera-Caacupe,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,12,LIV-F1-IND-04_Guaira-Paso_Yobai,quantificar_indicadores_distrito,distrito,04_Guaira,Paso_Yobai,Departamentos/04_Guaira/Paso_Yobai,LIV-F1-DADOS-04_Guaira-Paso_Yobai,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,13,LIV-F1-IND-06_Caazapa-Caazapa,quantificar_indicadores_distrito,distrito,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,LIV-F1-DADOS-06_Caazapa-Caazapa,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,14,LIV-F1-IND-07_Itapua-Pirapo,quantificar_indicadores_distrito,distrito,07_Itapua,Pirapo,Departamentos/07_Itapua/Pirapo,LIV-F1-DADOS-07_Itapua-Pirapo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,15,LIV-F1-IND-09_Paraguari-San_Roque_Gonzalez,quantificar_indicadores_distrito,distrito,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,LIV-F1-DADOS-09_Paraguari-San_Roque_Gonzalez,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,16,LIV-F1-IND-11_Central-Fernando_de_la_Mora,quantificar_indicadores_distrito,distrito,11_Central,Fernando_de_la_Mora,Departamentos/11_Central/Fernando_de_la_Mora,LIV-F1-DADOS-11_Central-Fernando_de_la_Mora,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,17,LIV-F1-IND-12_Neembucu-Villa_Franca,quantificar_indicadores_distrito,distrito,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,LIV-F1-DADOS-12_Neembucu-Villa_Franca,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_01,18,LIV-F1-IND-15_Presidente_Hayes-Nueva_Asuncion,quantificar_indicadores_distrito,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,LIV-F1-DADOS-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
