package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_17,1,LIV-F1-DADOS-02_San_Pedro-Capiibary,coleta_fontes_distrito,distrito,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,2,LIV-F1-DADOS-03_Cordillera-Mbocayaty_del_Yhaguy,coleta_fontes_distrito,distrito,03_Cordillera,Mbocayaty_del_Yhaguy,Departamentos/03_Cordillera/Mbocayaty_del_Yhaguy,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,3,LIV-F1-DADOS-05_Caaguazu-Doctor_Cecilio_Baez,coleta_fontes_distrito,distrito,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,4,LIV-F1-DADOS-07_Itapua-Alto_Vera,coleta_fontes_distrito,distrito,07_Itapua,Alto_Vera,Departamentos/07_Itapua/Alto_Vera,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,5,LIV-F1-DADOS-08_Misiones-Ayolas,coleta_fontes_distrito,distrito,08_Misiones,Ayolas,Departamentos/08_Misiones/Ayolas,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,6,LIV-F1-DADOS-10_Alto_Parana-Domingo_Martinez_de_Irala,coleta_fontes_distrito,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,7,LIV-F1-DADOS-11_Central-Mariano_Roque_Alonso,coleta_fontes_distrito,distrito,11_Central,Mariano_Roque_Alonso,Departamentos/11_Central/Mariano_Roque_Alonso,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,8,LIV-F1-DADOS-13_Amambay-Zanja_Pyta,coleta_fontes_distrito,distrito,13_Amambay,Zanja_Pyta,Departamentos/13_Amambay/Zanja_Pyta,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,9,LIV-F1-DADOS-16_Boqueron-Mariscal_Estigarribia,coleta_fontes_distrito,distrito,16_Boqueron,Mariscal_Estigarribia,Departamentos/16_Boqueron/Mariscal_Estigarribia,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_17,10,LIV-F1-IND-02_San_Pedro-Lima,quantificar_indicadores_distrito,distrito,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,LIV-F1-DADOS-02_San_Pedro-Lima,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_17,11,LIV-F1-IND-03_Cordillera-Valenzuela,quantificar_indicadores_distrito,distrito,03_Cordillera,Valenzuela,Departamentos/03_Cordillera/Valenzuela,LIV-F1-DADOS-03_Cordillera-Valenzuela,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_17,12,LIV-F1-IND-05_Caaguazu-RI_Tres_Corrales,quantificar_indicadores_distrito,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,LIV-F1-DADOS-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
