package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_25,1,LIV-F1-DADOS-02_San_Pedro-Lima,coleta_fontes_distrito,distrito,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,2,LIV-F1-DADOS-03_Cordillera-Valenzuela,coleta_fontes_distrito,distrito,03_Cordillera,Valenzuela,Departamentos/03_Cordillera/Valenzuela,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,3,LIV-F1-DADOS-05_Caaguazu-RI_Tres_Corrales,coleta_fontes_distrito,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,4,LIV-F1-DADOS-07_Itapua-Edelira,coleta_fontes_distrito,distrito,07_Itapua,Edelira,Departamentos/07_Itapua/Edelira,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,5,LIV-F1-DADOS-08_Misiones-Villa_Florida,coleta_fontes_distrito,distrito,08_Misiones,Villa_Florida,Departamentos/08_Misiones/Villa_Florida,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,6,LIV-F1-DADOS-10_Alto_Parana-Minga_Guazu,coleta_fontes_distrito,distrito,10_Alto_Parana,Minga_Guazu,Departamentos/10_Alto_Parana/Minga_Guazu,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,7,LIV-F1-DADOS-11_Central-Ypane,coleta_fontes_distrito,distrito,11_Central,Ypane,Departamentos/11_Central/Ypane,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,8,LIV-F1-DADOS-14_Canindeyu-Maracana,coleta_fontes_distrito,distrito,14_Canindeyu,Maracana,Departamentos/14_Canindeyu/Maracana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_25,9,LIV-F1-IND-01_Concepcion-Belen,quantificar_indicadores_distrito,distrito,01_Concepcion,Belen,Departamentos/01_Concepcion/Belen,LIV-F1-DADOS-01_Concepcion-Belen,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,10,LIV-F1-IND-02_San_Pedro-Union,quantificar_indicadores_distrito,distrito,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,LIV-F1-DADOS-02_San_Pedro-Union,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,11,LIV-F1-IND-04_Guaira-Itape,quantificar_indicadores_distrito,distrito,04_Guaira,Itape,Departamentos/04_Guaira/Itape,LIV-F1-DADOS-04_Guaira-Itape,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,12,LIV-F1-IND-05_Caaguazu-Tres_de_Febrero,quantificar_indicadores_distrito,distrito,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,LIV-F1-DADOS-05_Caaguazu-Tres_de_Febrero,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,13,LIV-F1-IND-07_Itapua-Jose_Leandro_Oviedo,quantificar_indicadores_distrito,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,LIV-F1-DADOS-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,14,LIV-F1-IND-09_Paraguari-La_Colmena,quantificar_indicadores_distrito,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,LIV-F1-DADOS-09_Paraguari-La_Colmena,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,15,LIV-F1-IND-10_Alto_Parana-Santa_Rita,quantificar_indicadores_distrito,distrito,10_Alto_Parana,Santa_Rita,Departamentos/10_Alto_Parana/Santa_Rita,LIV-F1-DADOS-10_Alto_Parana-Santa_Rita,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,16,LIV-F1-IND-12_Neembucu-Laureles,quantificar_indicadores_distrito,distrito,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,LIV-F1-DADOS-12_Neembucu-Laureles,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,17,LIV-F1-IND-14_Canindeyu-Ypejhu,quantificar_indicadores_distrito,distrito,14_Canindeyu,Ypejhu,Departamentos/14_Canindeyu/Ypejhu,LIV-F1-DADOS-14_Canindeyu-Ypejhu,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_25,18,LIV-F2-RISCO-01_Concepcion-San_Carlos_del_Apa,analise_riscos_distrito,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,LIV-F1-IND-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
