package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_02,1,LIV-F1-DADOS-01_Concepcion-Azotey,coleta_fontes_distrito,distrito,01_Concepcion,Azotey,Departamentos/01_Concepcion/Azotey,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,2,LIV-F1-DADOS-02_San_Pedro-Tacuati,coleta_fontes_distrito,distrito,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,3,LIV-F1-DADOS-04_Guaira-Independencia,coleta_fontes_distrito,distrito,04_Guaira,Independencia,Departamentos/04_Guaira/Independencia,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,4,LIV-F1-DADOS-05_Caaguazu-Tembiapora,coleta_fontes_distrito,distrito,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,5,LIV-F1-DADOS-07_Itapua-Jesus,coleta_fontes_distrito,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,6,LIV-F1-DADOS-09_Paraguari-General_Bernardino_Caballero,coleta_fontes_distrito,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,7,LIV-F1-DADOS-10_Alto_Parana-Santa_Fe_del_Parana,coleta_fontes_distrito,distrito,10_Alto_Parana,Santa_Fe_del_Parana,Departamentos/10_Alto_Parana/Santa_Fe_del_Parana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,8,LIV-F1-DADOS-12_Neembucu-Isla_Umbu,coleta_fontes_distrito,distrito,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,9,LIV-F1-DADOS-14_Canindeyu-Ybyrarovana,coleta_fontes_distrito,distrito,14_Canindeyu,Ybyrarovana,Departamentos/14_Canindeyu/Ybyrarovana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_02,10,LIV-F1-IND-01_Concepcion-San_Alfredo,quantificar_indicadores_distrito,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,LIV-F1-DADOS-01_Concepcion-San_Alfredo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_02,11,LIV-F1-IND-03_Cordillera-Caraguatay,quantificar_indicadores_distrito,distrito,03_Cordillera,Caraguatay,Departamentos/03_Cordillera/Caraguatay,LIV-F1-DADOS-03_Cordillera-Caraguatay,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_02,12,LIV-F1-IND-04_Guaira-San_Salvador,quantificar_indicadores_distrito,distrito,04_Guaira,San_Salvador,Departamentos/04_Guaira/San_Salvador,LIV-F1-DADOS-04_Guaira-San_Salvador,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
