package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_12,1,LIV-F1-DADOS-01_Concepcion-San_Lazaro,coleta_fontes_distrito,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,2,LIV-F1-DADOS-03_Cordillera-Eusebio_Ayala,coleta_fontes_distrito,distrito,03_Cordillera,Eusebio_Ayala,Departamentos/03_Cordillera/Eusebio_Ayala,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,3,LIV-F1-DADOS-04_Guaira-Villarrica,coleta_fontes_distrito,distrito,04_Guaira,Villarrica,Departamentos/04_Guaira/Villarrica,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,4,LIV-F1-DADOS-06_Caazapa-General_Higinio_Morinigo,coleta_fontes_distrito,distrito,06_Caazapa,General_Higinio_Morinigo,Departamentos/06_Caazapa/General_Higinio_Morinigo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,5,LIV-F1-DADOS-07_Itapua-San_Pedro_del_Parana,coleta_fontes_distrito,distrito,07_Itapua,San_Pedro_del_Parana,Departamentos/07_Itapua/San_Pedro_del_Parana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,6,LIV-F1-DADOS-09_Paraguari-Yaguarun,coleta_fontes_distrito,distrito,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,7,LIV-F1-DADOS-11_Central-Itaugua,coleta_fontes_distrito,distrito,11_Central,Itaugua,Departamentos/11_Central/Itaugua,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,8,LIV-F1-DADOS-13_Amambay-Bella_Vista,coleta_fontes_distrito,distrito,13_Amambay,Bella_Vista,Departamentos/13_Amambay/Bella_Vista,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,9,LIV-F1-DADOS-15_Presidente_Hayes-Teniente_Irala_Fernandez,coleta_fontes_distrito,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_12,10,LIV-F1-IND-02_San_Pedro-General_Resquin,quantificar_indicadores_distrito,distrito,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,LIV-F1-DADOS-02_San_Pedro-General_Resquin,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,11,LIV-F1-IND-03_Cordillera-Primero_de_Marzo,quantificar_indicadores_distrito,distrito,03_Cordillera,Primero_de_Marzo,Departamentos/03_Cordillera/Primero_de_Marzo,LIV-F1-DADOS-03_Cordillera-Primero_de_Marzo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,12,LIV-F1-IND-05_Caaguazu-Jose_Domingo_Ocampos,quantificar_indicadores_distrito,distrito,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,LIV-F1-DADOS-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,13,LIV-F1-IND-07_Itapua-Capitan_Meza,quantificar_indicadores_distrito,distrito,07_Itapua,Capitan_Meza,Departamentos/07_Itapua/Capitan_Meza,LIV-F1-DADOS-07_Itapua-Capitan_Meza,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,14,LIV-F1-IND-08_Misiones-San_Miguel,quantificar_indicadores_distrito,distrito,08_Misiones,San_Miguel,Departamentos/08_Misiones/San_Miguel,LIV-F1-DADOS-08_Misiones-San_Miguel,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,15,LIV-F1-IND-10_Alto_Parana-Itakyry,quantificar_indicadores_distrito,distrito,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,LIV-F1-DADOS-10_Alto_Parana-Itakyry,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,16,LIV-F1-IND-11_Central-San_Antonio,quantificar_indicadores_distrito,distrito,11_Central,San_Antonio,Departamentos/11_Central/San_Antonio,LIV-F1-DADOS-11_Central-San_Antonio,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,17,LIV-F1-IND-14_Canindeyu-General_Caballero_Alvarez,quantificar_indicadores_distrito,distrito,14_Canindeyu,General_Caballero_Alvarez,Departamentos/14_Canindeyu/General_Caballero_Alvarez,LIV-F1-DADOS-14_Canindeyu-General_Caballero_Alvarez,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,18,LIV-F1-IND-17_Alto_Paraguay-Fuerte_Olimpo,quantificar_indicadores_distrito,distrito,17_Alto_Paraguay,Fuerte_Olimpo,Departamentos/17_Alto_Paraguay/Fuerte_Olimpo,LIV-F1-DADOS-17_Alto_Paraguay-Fuerte_Olimpo,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_12,19,LIV-F2-RISCO-02_San_Pedro-San_Pablo,analise_riscos_distrito,distrito,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,LIV-F1-IND-02_San_Pedro-San_Pablo,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_12,20,LIV-F2-RISCO-04_Guaira-Coronel_Martinez,analise_riscos_distrito,distrito,04_Guaira,Coronel_Martinez,Departamentos/04_Guaira/Coronel_Martinez,LIV-F1-IND-04_Guaira-Coronel_Martinez,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_12,21,LIV-F2-RISCO-05_Caaguazu-San_Joaquin,analise_riscos_distrito,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,LIV-F1-IND-05_Caaguazu-San_Joaquin,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_12,22,LIV-F2-RISCO-07_Itapua-General_Artigas,analise_riscos_distrito,distrito,07_Itapua,General_Artigas,Departamentos/07_Itapua/General_Artigas,LIV-F1-IND-07_Itapua-General_Artigas,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_12,23,LIV-F2-RISCO-09_Paraguari-Caapucu,analise_riscos_distrito,distrito,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,LIV-F1-IND-09_Paraguari-Caapucu,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_12,24,LIV-F2-RISCO-10_Alto_Parana-Naranjal,analise_riscos_distrito,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,LIV-F1-IND-10_Alto_Parana-Naranjal,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
LIV_PKG_12,25,LIV-F2-RISCO-12_Neembucu-Desmochados,analise_riscos_distrito,distrito,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,LIV-F1-IND-12_Neembucu-Desmochados,done,P1,agente_risco,Construir cenários de risco e impacto com mitigação acionável
