package_id,seq_in_package,task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV_PKG_10,1,LIV-F1-DADOS-01_Concepcion-San_Alfredo,coleta_fontes_distrito,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,2,LIV-F1-DADOS-03_Cordillera-Caraguatay,coleta_fontes_distrito,distrito,03_Cordillera,Caraguatay,Departamentos/03_Cordillera/Caraguatay,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,3,LIV-F1-DADOS-04_Guaira-San_Salvador,coleta_fontes_distrito,distrito,04_Guaira,San_Salvador,Departamentos/04_Guaira/San_Salvador,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,4,LIV-F1-DADOS-06_Caazapa-Doctor_Moises_Bertoni,coleta_fontes_distrito,distrito,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,5,LIV-F1-DADOS-07_Itapua-San_Cosme_y_Damian,coleta_fontes_distrito,distrito,07_Itapua,San_Cosme_y_Damian,Departamentos/07_Itapua/San_Cosme_y_Damian,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,6,LIV-F1-DADOS-09_Paraguari-Sapucai,coleta_fontes_distrito,distrito,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,7,LIV-F1-DADOS-11_Central-Guarambare,coleta_fontes_distrito,distrito,11_Central,Guarambare,Departamentos/11_Central/Guarambare,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,8,LIV-F1-DADOS-12_Neembucu-Villa_Oliva,coleta_fontes_distrito,distrito,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,9,LIV-F1-DADOS-15_Presidente_Hayes-Puerto_Pinasco,coleta_fontes_distrito,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV_PKG_10,10,LIV-F1-IND-02_San_Pedro-Chore,quantificar_indicadores_distrito,distrito,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,LIV-F1-DADOS-02_San_Pedro-Chore,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,11,LIV-F1-IND-03_Cordillera-Nueva_Colombia,quantificar_indicadores_distrito,distrito,03_Cordillera,Nueva_Colombia,Departamentos/03_Cordillera/Nueva_Colombia,LIV-F1-DADOS-03_Cordillera-Nueva_Colombia,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,12,LIV-F1-IND-05_Caaguazu-Doctor_Eulogio_Estigarribia,quantificar_indicadores_distrito,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,LIV-F1-DADOS-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,13,LIV-F1-IND-07_Itapua-Bella_Vista,quantificar_indicadores_distrito,distrito,07_Itapua,Bella_Vista,Departamentos/07_Itapua/Bella_Vista,LIV-F1-DADOS-07_Itapua-Bella_Vista,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,14,LIV-F1-IND-08_Misiones-San_Ignacio,quantificar_indicadores_distrito,distrito,08_Misiones,San_Ignacio,Departamentos/08_Misiones/San_Ignacio,LIV-F1-DADOS-08_Misiones-San_Ignacio,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,15,LIV-F1-IND-10_Alto_Parana-Hernandarias,quantificar_indicadores_distrito,distrito,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,LIV-F1-DADOS-10_Alto_Parana-Hernandarias,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,16,LIV-F1-IND-11_Central-Nemby,quantificar_indicadores_distrito,distrito,11_Central,Nemby,Departamentos/11_Central/Nemby,LIV-F1-DADOS-11_Central-Nemby,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,17,LIV-F1-IND-14_Canindeyu-Corpus_Christi,quantificar_indicadores_distrito,distrito,14_Canindeyu,Corpus_Christi,Departamentos/14_Canindeyu/Corpus_Christi,LIV-F1-DADOS-14_Canindeyu-Corpus_Christi,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
LIV_PKG_10,18,LIV-F1-IND-17_Alto_Paraguay-Bahia_Negra,quantificar_indicadores_distrito,distrito,17_Alto_Paraguay,Bahia_Negra,Departamentos/17_Alto_Paraguay/Bahia_Negra,LIV-F1-DADOS-17_Alto_Paraguay-Bahia_Negra,done,P1,agente_dados,Registrar indicadores numéricos mínimos por distrito com unidade e referência temporal
